air_temp,dni,ghi,period_end,period
13,91,82,2023-10-04T12:00:00Z,PT60M
13,584,348,2023-10-04T13:00:00Z,PT60M
16,776,617,2023-10-04T14:00:00Z,PT60M
18,627,762,2023-10-04T15:00:00Z,PT60M
19,543,857,2023-10-04T16:00:00Z,PT60M
20,481,893,2023-10-04T17:00:00Z,PT60M
20,329,819,2023-10-04T18:00:00Z,PT60M
21,289,743,2023-10-04T19:00:00Z,PT60M
20,158,553,2023-10-04T20:00:00Z,PT60M
20,0,186,2023-10-04T21:00:00Z,PT60M
18,0,83,2023-10-04T22:00:00Z,PT60M
16,0,12,2023-10-04T23:00:00Z,PT60M
15,0,0,2023-10-05T00:00:00Z,PT60M
14,0,0,2023-10-05T01:00:00Z,PT60M
14,0,0,2023-10-05T02:00:00Z,PT60M
13,0,0,2023-10-05T03:00:00Z,PT60M
13,0,0,2023-10-05T04:00:00Z,PT60M
14,0,0,2023-10-05T05:00:00Z,PT60M
14,0,0,2023-10-05T06:00:00Z,PT60M
14,0,0,2023-10-05T07:00:00Z,PT60M
14,0,0,2023-10-05T08:00:00Z,PT60M
13,0,0,2023-10-05T09:00:00Z,PT60M
12,0,0,2023-10-05T10:00:00Z,PT60M
12,0,0,2023-10-05T11:00:00Z,PT60M
12,259,98,2023-10-05T12:00:00Z,PT60M
13,696,365,2023-10-05T13:00:00Z,PT60M
14,466,533,2023-10-05T14:00:00Z,PT60M
17,388,676,2023-10-05T15:00:00Z,PT60M
18,226,719,2023-10-05T16:00:00Z,PT60M
19,251,787,2023-10-05T17:00:00Z,PT60M
20,35,666,2023-10-05T18:00:00Z,PT60M
20,98,653,2023-10-05T19:00:00Z,PT60M
19,33,503,2023-10-05T20:00:00Z,PT60M
19,0,286,2023-10-05T21:00:00Z,PT60M
17,0,175,2023-10-05T22:00:00Z,PT60M
15,0,33,2023-10-05T23:00:00Z,PT60M
15,0,0,2023-10-06T00:00:00Z,PT60M
15,0,0,2023-10-06T01:00:00Z,PT60M
14,0,0,2023-10-06T02:00:00Z,PT60M
15,0,0,2023-10-06T03:00:00Z,PT60M
15,0,0,2023-10-06T04:00:00Z,PT60M
14,0,0,2023-10-06T05:00:00Z,PT60M
14,0,0,2023-10-06T06:00:00Z,PT60M
13,0,0,2023-10-06T07:00:00Z,PT60M
12,0,0,2023-10-06T08:00:00Z,PT60M
11,0,0,2023-10-06T09:00:00Z,PT60M
11,0,0,2023-10-06T10:00:00Z,PT60M
11,0,0,2023-10-06T11:00:00Z,PT60M
12,0,43,2023-10-06T12:00:00Z,PT60M
12,28,195,2023-10-06T13:00:00Z,PT60M
14,10,322,2023-10-06T14:00:00Z,PT60M
17,198,606,2023-10-06T15:00:00Z,PT60M
18,335,771,2023-10-06T16:00:00Z,PT60M
19,31,333,2023-10-06T17:00:00Z,PT60M
20,5,509,2023-10-06T18:00:00Z,PT60M
21,0,312,2023-10-06T19:00:00Z,PT60M
20,0,120,2023-10-06T20:00:00Z,PT60M
18,0,82,2023-10-06T21:00:00Z,PT60M
16,0,110,2023-10-06T22:00:00Z,PT60M
16,0,26,2023-10-06T23:00:00Z,PT60M
15,0,0,2023-10-07T00:00:00Z,PT60M
14,0,0,2023-10-07T01:00:00Z,PT60M
13,0,0,2023-10-07T02:00:00Z,PT60M
13,0,0,2023-10-07T03:00:00Z,PT60M
13,0,0,2023-10-07T04:00:00Z,PT60M
13,0,0,2023-10-07T05:00:00Z,PT60M
13,0,0,2023-10-07T06:00:00Z,PT60M
13,0,0,2023-10-07T07:00:00Z,PT60M
13,0,0,2023-10-07T08:00:00Z,PT60M
12,0,0,2023-10-07T09:00:00Z,PT60M
12,0,0,2023-10-07T10:00:00Z,PT60M
12,0,0,2023-10-07T11:00:00Z,PT60M
12,291,103,2023-10-07T12:00:00Z,PT60M
13,742,371,2023-10-07T13:00:00Z,PT60M
15,849,625,2023-10-07T14:00:00Z,PT60M
18,712,778,2023-10-07T15:00:00Z,PT60M
19,483,815,2023-10-07T16:00:00Z,PT60M
20,346,817,2023-10-07T17:00:00Z,PT60M
21,526,899,2023-10-07T18:00:00Z,PT60M
20,192,689,2023-10-07T19:00:00Z,PT60M
19,114,544,2023-10-07T20:00:00Z,PT60M
19,244,436,2023-10-07T21:00:00Z,PT60M
17,129,222,2023-10-07T22:00:00Z,PT60M
16,0,21,2023-10-07T23:00:00Z,PT60M
16,0,0,2023-10-08T00:00:00Z,PT60M
15,0,0,2023-10-08T01:00:00Z,PT60M
15,0,0,2023-10-08T02:00:00Z,PT60M
14,0,0,2023-10-08T03:00:00Z,PT60M
14,0,0,2023-10-08T04:00:00Z,PT60M
14,0,0,2023-10-08T05:00:00Z,PT60M
14,0,0,2023-10-08T06:00:00Z,PT60M
13,0,0,2023-10-08T07:00:00Z,PT60M
13,0,0,2023-10-08T08:00:00Z,PT60M
13,0,0,2023-10-08T09:00:00Z,PT60M
13,0,0,2023-10-08T10:00:00Z,PT60M
14,0,0,2023-10-08T11:00:00Z,PT60M
14,0,45,2023-10-08T12:00:00Z,PT60M
14,0,154,2023-10-08T13:00:00Z,PT60M
15,83,397,2023-10-08T14:00:00Z,PT60M
16,10,412,2023-10-08T15:00:00Z,PT60M
17,0,402,2023-10-08T16:00:00Z,PT60M
17,2,506,2023-10-08T17:00:00Z,PT60M
18,139,648,2023-10-08T18:00:00Z,PT60M
18,94,631,2023-10-08T19:00:00Z,PT60M
18,18,410,2023-10-08T20:00:00Z,PT60M
18,152,421,2023-10-08T21:00:00Z,PT60M
17,0,146,2023-10-08T22:00:00Z,PT60M
16,0,43,2023-10-08T23:00:00Z,PT60M
16,0,0,2023-10-09T00:00:00Z,PT60M
15,0,0,2023-10-09T01:00:00Z,PT60M
15,0,0,2023-10-09T02:00:00Z,PT60M
14,0,0,2023-10-09T03:00:00Z,PT60M
14,0,0,2023-10-09T04:00:00Z,PT60M
13,0,0,2023-10-09T05:00:00Z,PT60M
13,0,0,2023-10-09T06:00:00Z,PT60M
13,0,0,2023-10-09T07:00:00Z,PT60M
12,0,0,2023-10-09T08:00:00Z,PT60M
12,0,0,2023-10-09T09:00:00Z,PT60M
12,0,0,2023-10-09T10:00:00Z,PT60M
12,0,0,2023-10-09T11:00:00Z,PT60M
12,0,48,2023-10-09T12:00:00Z,PT60M
13,0,177,2023-10-09T13:00:00Z,PT60M
15,15,348,2023-10-09T14:00:00Z,PT60M
16,69,521,2023-10-09T15:00:00Z,PT60M
17,0,343,2023-10-09T16:00:00Z,PT60M
17,0,400,2023-10-09T17:00:00Z,PT60M
18,398,789,2023-10-09T18:00:00Z,PT60M
18,696,894,2023-10-09T19:00:00Z,PT60M
18,213,586,2023-10-09T20:00:00Z,PT60M
18,600,540,2023-10-09T21:00:00Z,PT60M
17,178,247,2023-10-09T22:00:00Z,PT60M
15,42,53,2023-10-09T23:00:00Z,PT60M
15,0,0,2023-10-10T00:00:00Z,PT60M
14,0,0,2023-10-10T01:00:00Z,PT60M
14,0,0,2023-10-10T02:00:00Z,PT60M
14,0,0,2023-10-10T03:00:00Z,PT60M
14,0,0,2023-10-10T04:00:00Z,PT60M
14,0,0,2023-10-10T05:00:00Z,PT60M
14,0,0,2023-10-10T06:00:00Z,PT60M
14,0,0,2023-10-10T07:00:00Z,PT60M
13,0,0,2023-10-10T08:00:00Z,PT60M
13,0,0,2023-10-10T09:00:00Z,PT60M
12,0,0,2023-10-10T10:00:00Z,PT60M
12,0,0,2023-10-10T11:00:00Z,PT60M
12,0,41,2023-10-10T12:00:00Z,PT60M
13,0,195,2023-10-10T13:00:00Z,PT60M
15,0,260,2023-10-10T14:00:00Z,PT60M
17,32,421,2023-10-10T15:00:00Z,PT60M
18,205,658,2023-10-10T16:00:00Z,PT60M
19,616,932,2023-10-10T17:00:00Z,PT60M
20,100,637,2023-10-10T18:00:00Z,PT60M
19,160,623,2023-10-10T19:00:00Z,PT60M
18,376,644,2023-10-10T20:00:00Z,PT60M
16,431,498,2023-10-10T21:00:00Z,PT60M
16,415,288,2023-10-10T22:00:00Z,PT60M
16,91,62,2023-10-10T23:00:00Z,PT60M
15,0,0,2023-10-11T00:00:00Z,PT60M
14,0,0,2023-10-11T01:00:00Z,PT60M
13,0,0,2023-10-11T02:00:00Z,PT60M
13,0,0,2023-10-11T03:00:00Z,PT60M
14,0,0,2023-10-11T04:00:00Z,PT60M
13,0,0,2023-10-11T05:00:00Z,PT60M
13,0,0,2023-10-11T06:00:00Z,PT60M
13,0,0,2023-10-11T07:00:00Z,PT60M
13,0,0,2023-10-11T08:00:00Z,PT60M
13,0,0,2023-10-11T09:00:00Z,PT60M
13,0,0,2023-10-11T10:00:00Z,PT60M
12,0,0,2023-10-11T11:00:00Z,PT60M
12,0,48,2023-10-11T12:00:00Z,PT60M
13,0,156,2023-10-11T13:00:00Z,PT60M
14,6,343,2023-10-11T14:00:00Z,PT60M
16,23,501,2023-10-11T15:00:00Z,PT60M
19,33,561,2023-10-11T16:00:00Z,PT60M
19,404,845,2023-10-11T17:00:00Z,PT60M
18,566,912,2023-10-11T18:00:00Z,PT60M
19,363,761,2023-10-11T19:00:00Z,PT60M
19,353,642,2023-10-11T20:00:00Z,PT60M
20,332,472,2023-10-11T21:00:00Z,PT60M
19,149,234,2023-10-11T22:00:00Z,PT60M
18,93,65,2023-10-11T23:00:00Z,PT60M
16,0,0,2023-10-12T00:00:00Z,PT60M
15,0,0,2023-10-12T01:00:00Z,PT60M
15,0,0,2023-10-12T02:00:00Z,PT60M
14,0,0,2023-10-12T03:00:00Z,PT60M
14,0,0,2023-10-12T04:00:00Z,PT60M
14,0,0,2023-10-12T05:00:00Z,PT60M
14,0,0,2023-10-12T06:00:00Z,PT60M
13,0,0,2023-10-12T07:00:00Z,PT60M
13,0,0,2023-10-12T08:00:00Z,PT60M
13,0,0,2023-10-12T09:00:00Z,PT60M
12,0,0,2023-10-12T10:00:00Z,PT60M
12,0,0,2023-10-12T11:00:00Z,PT60M
12,8,69,2023-10-12T12:00:00Z,PT60M
13,308,307,2023-10-12T13:00:00Z,PT60M
16,662,589,2023-10-12T14:00:00Z,PT60M
18,803,815,2023-10-12T15:00:00Z,PT60M
20,927,993,2023-10-12T16:00:00Z,PT60M
21,877,1044,2023-10-12T17:00:00Z,PT60M
21,425,855,2023-10-12T18:00:00Z,PT60M
20,328,743,2023-10-12T19:00:00Z,PT60M
19,342,634,2023-10-12T20:00:00Z,PT60M
18,183,423,2023-10-12T21:00:00Z,PT60M
17,77,218,2023-10-12T22:00:00Z,PT60M
16,83,59,2023-10-12T23:00:00Z,PT60M
15,0,0,2023-10-13T00:00:00Z,PT60M
14,0,0,2023-10-13T01:00:00Z,PT60M
12,0,0,2023-10-13T02:00:00Z,PT60M
12,0,0,2023-10-13T03:00:00Z,PT60M
12,0,0,2023-10-13T04:00:00Z,PT60M
13,0,0,2023-10-13T05:00:00Z,PT60M
12,0,0,2023-10-13T06:00:00Z,PT60M
11,0,0,2023-10-13T07:00:00Z,PT60M
11,0,0,2023-10-13T08:00:00Z,PT60M
11,0,0,2023-10-13T09:00:00Z,PT60M
11,0,0,2023-10-13T10:00:00Z,PT60M
11,0,0,2023-10-13T11:00:00Z,PT60M
12,0,54,2023-10-13T12:00:00Z,PT60M
14,412,326,2023-10-13T13:00:00Z,PT60M
16,893,641,2023-10-13T14:00:00Z,PT60M
19,765,798,2023-10-13T15:00:00Z,PT60M
19,325,747,2023-10-13T16:00:00Z,PT60M
20,69,616,2023-10-13T17:00:00Z,PT60M
21,720,978,2023-10-13T18:00:00Z,PT60M
21,102,505,2023-10-13T19:00:00Z,PT60M
22,86,476,2023-10-13T20:00:00Z,PT60M
20,0,245,2023-10-13T21:00:00Z,PT60M
18,0,121,2023-10-13T22:00:00Z,PT60M
15,0,24,2023-10-13T23:00:00Z,PT60M
15,0,0,2023-10-14T00:00:00Z,PT60M
15,0,0,2023-10-14T01:00:00Z,PT60M
15,0,0,2023-10-14T02:00:00Z,PT60M
14,0,0,2023-10-14T03:00:00Z,PT60M
14,0,0,2023-10-14T04:00:00Z,PT60M
14,0,0,2023-10-14T05:00:00Z,PT60M
14,0,0,2023-10-14T06:00:00Z,PT60M
13,0,0,2023-10-14T07:00:00Z,PT60M
13,0,0,2023-10-14T08:00:00Z,PT60M
12,0,0,2023-10-14T09:00:00Z,PT60M
13,0,0,2023-10-14T10:00:00Z,PT60M
13,0,0,2023-10-14T11:00:00Z,PT60M
13,0,52,2023-10-14T12:00:00Z,PT60M
14,0,133,2023-10-14T13:00:00Z,PT60M
15,0,189,2023-10-14T14:00:00Z,PT60M
16,0,123,2023-10-14T15:00:00Z,PT60M
18,1,429,2023-10-14T16:00:00Z,PT60M
18,108,682,2023-10-14T17:00:00Z,PT60M
18,288,622,2023-10-14T18:00:00Z,PT60M
17,152,223,2023-10-14T19:00:00Z,PT60M
17,73,305,2023-10-14T20:00:00Z,PT60M
17,0,159,2023-10-14T21:00:00Z,PT60M
16,0,84,2023-10-14T22:00:00Z,PT60M
15,0,17,2023-10-14T23:00:00Z,PT60M
15,0,0,2023-10-15T00:00:00Z,PT60M
14,0,0,2023-10-15T01:00:00Z,PT60M
14,0,0,2023-10-15T02:00:00Z,PT60M
14,0,0,2023-10-15T03:00:00Z,PT60M
14,0,0,2023-10-15T04:00:00Z,PT60M
13,0,0,2023-10-15T05:00:00Z,PT60M
12,0,0,2023-10-15T06:00:00Z,PT60M
13,0,0,2023-10-15T07:00:00Z,PT60M
12,0,0,2023-10-15T08:00:00Z,PT60M
11,0,0,2023-10-15T09:00:00Z,PT60M
11,0,0,2023-10-15T10:00:00Z,PT60M
11,0,0,2023-10-15T11:00:00Z,PT60M
11,29,80,2023-10-15T12:00:00Z,PT60M
12,595,357,2023-10-15T13:00:00Z,PT60M
14,805,621,2023-10-15T14:00:00Z,PT60M
16,170,455,2023-10-15T15:00:00Z,PT60M
18,63,501,2023-10-15T16:00:00Z,PT60M
18,99,617,2023-10-15T17:00:00Z,PT60M
17,0,389,2023-10-15T18:00:00Z,PT60M
16,30,452,2023-10-15T19:00:00Z,PT60M
16,102,520,2023-10-15T20:00:00Z,PT60M
16,0,291,2023-10-15T21:00:00Z,PT60M
16,12,176,2023-10-15T22:00:00Z,PT60M
15,0,34,2023-10-15T23:00:00Z,PT60M
15,0,0,2023-10-16T00:00:00Z,PT60M
14,0,0,2023-10-16T01:00:00Z,PT60M
14,0,0,2023-10-16T02:00:00Z,PT60M
14,0,0,2023-10-16T03:00:00Z,PT60M
14,0,0,2023-10-16T04:00:00Z,PT60M
13,0,0,2023-10-16T05:00:00Z,PT60M
12,0,0,2023-10-16T06:00:00Z,PT60M
12,0,0,2023-10-16T07:00:00Z,PT60M
12,0,0,2023-10-16T08:00:00Z,PT60M
12,0,0,2023-10-16T09:00:00Z,PT60M
11,0,0,2023-10-16T10:00:00Z,PT60M
11,0,0,2023-10-16T11:00:00Z,PT60M
11,267,107,2023-10-16T12:00:00Z,PT60M
13,723,377,2023-10-16T13:00:00Z,PT60M
16,832,629,2023-10-16T14:00:00Z,PT60M
18,592,746,2023-10-16T15:00:00Z,PT60M
19,531,845,2023-10-16T16:00:00Z,PT60M
19,18,451,2023-10-16T17:00:00Z,PT60M
19,6,292,2023-10-16T18:00:00Z,PT60M
19,327,741,2023-10-16T19:00:00Z,PT60M
18,148,552,2023-10-16T20:00:00Z,PT60M
18,425,483,2023-10-16T21:00:00Z,PT60M
17,472,292,2023-10-16T22:00:00Z,PT60M
16,113,60,2023-10-16T23:00:00Z,PT60M
16,0,0,2023-10-17T00:00:00Z,PT60M
15,0,0,2023-10-17T01:00:00Z,PT60M
15,0,0,2023-10-17T02:00:00Z,PT60M
14,0,0,2023-10-17T03:00:00Z,PT60M
14,0,0,2023-10-17T04:00:00Z,PT60M
14,0,0,2023-10-17T05:00:00Z,PT60M
13,0,0,2023-10-17T06:00:00Z,PT60M
12,0,0,2023-10-17T07:00:00Z,PT60M
11,0,0,2023-10-17T08:00:00Z,PT60M
11,0,0,2023-10-17T09:00:00Z,PT60M
11,0,0,2023-10-17T10:00:00Z,PT60M
10,0,0,2023-10-17T11:00:00Z,PT60M
11,225,105,2023-10-17T12:00:00Z,PT60M
12,720,375,2023-10-17T13:00:00Z,PT60M
14,840,629,2023-10-17T14:00:00Z,PT60M
17,638,760,2023-10-17T15:00:00Z,PT60M
18,537,852,2023-10-17T16:00:00Z,PT60M
19,491,890,2023-10-17T17:00:00Z,PT60M
20,104,649,2023-10-17T18:00:00Z,PT60M
20,106,636,2023-10-17T19:00:00Z,PT60M
20,327,624,2023-10-17T20:00:00Z,PT60M
20,518,516,2023-10-17T21:00:00Z,PT60M
19,46,200,2023-10-17T22:00:00Z,PT60M
17,20,50,2023-10-17T23:00:00Z,PT60M
16,0,0,2023-10-18T00:00:00Z,PT60M
16,0,0,2023-10-18T01:00:00Z,PT60M
15,0,0,2023-10-18T02:00:00Z,PT60M
15,0,0,2023-10-18T03:00:00Z,PT60M
14,0,0,2023-10-18T04:00:00Z,PT60M
14,0,0,2023-10-18T05:00:00Z,PT60M
13,0,0,2023-10-18T06:00:00Z,PT60M
13,0,0,2023-10-18T07:00:00Z,PT60M
13,0,0,2023-10-18T08:00:00Z,PT60M
12,0,0,2023-10-18T09:00:00Z,PT60M
12,0,0,2023-10-18T10:00:00Z,PT60M
12,0,0,2023-10-18T11:00:00Z,PT60M
13,0,41,2023-10-18T12:00:00Z,PT60M
14,0,205,2023-10-18T13:00:00Z,PT60M
16,0,285,2023-10-18T14:00:00Z,PT60M
18,26,473,2023-10-18T15:00:00Z,PT60M
18,16,563,2023-10-18T16:00:00Z,PT60M
19,182,718,2023-10-18T17:00:00Z,PT60M
20,349,803,2023-10-18T18:00:00Z,PT60M
20,333,752,2023-10-18T19:00:00Z,PT60M
20,365,640,2023-10-18T20:00:00Z,PT60M
19,637,547,2023-10-18T21:00:00Z,PT60M
18,76,224,2023-10-18T22:00:00Z,PT60M
17,0,46,2023-10-18T23:00:00Z,PT60M
17,0,0,2023-10-19T00:00:00Z,PT60M
16,0,0,2023-10-19T01:00:00Z,PT60M
15,0,0,2023-10-19T02:00:00Z,PT60M
14,0,0,2023-10-19T03:00:00Z,PT60M
14,0,0,2023-10-19T04:00:00Z,PT60M
14,0,0,2023-10-19T05:00:00Z,PT60M
13,0,0,2023-10-19T06:00:00Z,PT60M
13,0,0,2023-10-19T07:00:00Z,PT60M
12,0,0,2023-10-19T08:00:00Z,PT60M
11,0,0,2023-10-19T09:00:00Z,PT60M
12,0,0,2023-10-19T10:00:00Z,PT60M
12,0,0,2023-10-19T11:00:00Z,PT60M
12,0,51,2023-10-19T12:00:00Z,PT60M
13,0,166,2023-10-19T13:00:00Z,PT60M
15,0,284,2023-10-19T14:00:00Z,PT60M
17,30,494,2023-10-19T15:00:00Z,PT60M
18,0,517,2023-10-19T16:00:00Z,PT60M
20,1,574,2023-10-19T17:00:00Z,PT60M
20,1,538,2023-10-19T18:00:00Z,PT60M
19,120,625,2023-10-19T19:00:00Z,PT60M
17,225,580,2023-10-19T20:00:00Z,PT60M
17,81,376,2023-10-19T21:00:00Z,PT60M
17,121,209,2023-10-19T22:00:00Z,PT60M
16,80,61,2023-10-19T23:00:00Z,PT60M
16,0,0,2023-10-20T00:00:00Z,PT60M
16,0,0,2023-10-20T01:00:00Z,PT60M
15,0,0,2023-10-20T02:00:00Z,PT60M
14,0,0,2023-10-20T03:00:00Z,PT60M
14,0,0,2023-10-20T04:00:00Z,PT60M
14,0,0,2023-10-20T05:00:00Z,PT60M
13,0,0,2023-10-20T06:00:00Z,PT60M
12,0,0,2023-10-20T07:00:00Z,PT60M
11,0,0,2023-10-20T08:00:00Z,PT60M
10,0,0,2023-10-20T09:00:00Z,PT60M
11,0,0,2023-10-20T10:00:00Z,PT60M
11,0,0,2023-10-20T11:00:00Z,PT60M
12,0,56,2023-10-20T12:00:00Z,PT60M
13,55,249,2023-10-20T13:00:00Z,PT60M
15,82,412,2023-10-20T14:00:00Z,PT60M
17,17,508,2023-10-20T15:00:00Z,PT60M
17,0,386,2023-10-20T16:00:00Z,PT60M
18,0,476,2023-10-20T17:00:00Z,PT60M
19,9,549,2023-10-20T18:00:00Z,PT60M
18,0,352,2023-10-20T19:00:00Z,PT60M
18,1,449,2023-10-20T20:00:00Z,PT60M
17,157,398,2023-10-20T21:00:00Z,PT60M
17,133,232,2023-10-20T22:00:00Z,PT60M
16,0,27,2023-10-20T23:00:00Z,PT60M
16,0,0,2023-10-21T00:00:00Z,PT60M
15,0,0,2023-10-21T01:00:00Z,PT60M
14,0,0,2023-10-21T02:00:00Z,PT60M
14,0,0,2023-10-21T03:00:00Z,PT60M
13,0,0,2023-10-21T04:00:00Z,PT60M
13,0,0,2023-10-21T05:00:00Z,PT60M
12,0,0,2023-10-21T06:00:00Z,PT60M
12,0,0,2023-10-21T07:00:00Z,PT60M
11,0,0,2023-10-21T08:00:00Z,PT60M
11,0,0,2023-10-21T09:00:00Z,PT60M
11,0,0,2023-10-21T10:00:00Z,PT60M
10,0,0,2023-10-21T11:00:00Z,PT60M
10,357,115,2023-10-21T12:00:00Z,PT60M
12,538,345,2023-10-21T13:00:00Z,PT60M
16,737,602,2023-10-21T14:00:00Z,PT60M
18,422,682,2023-10-21T15:00:00Z,PT60M
19,201,680,2023-10-21T16:00:00Z,PT60M
20,23,569,2023-10-21T17:00:00Z,PT60M
21,337,810,2023-10-21T18:00:00Z,PT60M
20,151,622,2023-10-21T19:00:00Z,PT60M
19,387,651,2023-10-21T20:00:00Z,PT60M
18,156,416,2023-10-21T21:00:00Z,PT60M
17,0,157,2023-10-21T22:00:00Z,PT60M
15,0,35,2023-10-21T23:00:00Z,PT60M
15,0,0,2023-10-22T00:00:00Z,PT60M
14,0,0,2023-10-22T01:00:00Z,PT60M
14,0,0,2023-10-22T02:00:00Z,PT60M
13,0,0,2023-10-22T03:00:00Z,PT60M
13,0,0,2023-10-22T04:00:00Z,PT60M
13,0,0,2023-10-22T05:00:00Z,PT60M
14,0,0,2023-10-22T06:00:00Z,PT60M
13,0,0,2023-10-22T07:00:00Z,PT60M
13,0,0,2023-10-22T08:00:00Z,PT60M
12,0,0,2023-10-22T09:00:00Z,PT60M
12,0,0,2023-10-22T10:00:00Z,PT60M
12,0,0,2023-10-22T11:00:00Z,PT60M
12,98,93,2023-10-22T12:00:00Z,PT60M
13,50,249,2023-10-22T13:00:00Z,PT60M
15,657,592,2023-10-22T14:00:00Z,PT60M
18,905,847,2023-10-22T15:00:00Z,PT60M
20,935,992,2023-10-22T16:00:00Z,PT60M
21,659,954,2023-10-22T17:00:00Z,PT60M
22,603,923,2023-10-22T18:00:00Z,PT60M
22,314,732,2023-10-22T19:00:00Z,PT60M
21,386,641,2023-10-22T20:00:00Z,PT60M
21,342,463,2023-10-22T21:00:00Z,PT60M
20,333,258,2023-10-22T22:00:00Z,PT60M
18,105,58,2023-10-22T23:00:00Z,PT60M
17,0,0,2023-10-23T00:00:00Z,PT60M
16,0,0,2023-10-23T01:00:00Z,PT60M
15,0,0,2023-10-23T02:00:00Z,PT60M
15,0,0,2023-10-23T03:00:00Z,PT60M
14,0,0,2023-10-23T04:00:00Z,PT60M
14,0,0,2023-10-23T05:00:00Z,PT60M
13,0,0,2023-10-23T06:00:00Z,PT60M
13,0,0,2023-10-23T07:00:00Z,PT60M
12,0,0,2023-10-23T08:00:00Z,PT60M
12,0,0,2023-10-23T09:00:00Z,PT60M
12,0,0,2023-10-23T10:00:00Z,PT60M
13,0,0,2023-10-23T11:00:00Z,PT60M
13,0,51,2023-10-23T12:00:00Z,PT60M
14,361,316,2023-10-23T13:00:00Z,PT60M
16,529,552,2023-10-23T14:00:00Z,PT60M
18,679,771,2023-10-23T15:00:00Z,PT60M
19,942,990,2023-10-23T16:00:00Z,PT60M
20,801,1003,2023-10-23T17:00:00Z,PT60M
21,451,856,2023-10-23T18:00:00Z,PT60M
21,276,712,2023-10-23T19:00:00Z,PT60M
20,381,641,2023-10-23T20:00:00Z,PT60M
19,275,443,2023-10-23T21:00:00Z,PT60M
17,121,225,2023-10-23T22:00:00Z,PT60M
16,0,19,2023-10-23T23:00:00Z,PT60M
15,0,0,2023-10-24T00:00:00Z,PT60M
15,0,0,2023-10-24T01:00:00Z,PT60M
14,0,0,2023-10-24T02:00:00Z,PT60M
14,0,0,2023-10-24T03:00:00Z,PT60M
14,0,0,2023-10-24T04:00:00Z,PT60M
14,0,0,2023-10-24T05:00:00Z,PT60M
14,0,0,2023-10-24T06:00:00Z,PT60M
14,0,0,2023-10-24T07:00:00Z,PT60M
13,0,0,2023-10-24T08:00:00Z,PT60M
13,0,0,2023-10-24T09:00:00Z,PT60M
13,0,0,2023-10-24T10:00:00Z,PT60M
12,0,0,2023-10-24T11:00:00Z,PT60M
13,101,93,2023-10-24T12:00:00Z,PT60M
14,72,252,2023-10-24T13:00:00Z,PT60M
16,536,557,2023-10-24T14:00:00Z,PT60M
19,713,783,2023-10-24T15:00:00Z,PT60M
20,240,720,2023-10-24T16:00:00Z,PT60M
21,211,757,2023-10-24T17:00:00Z,PT60M
20,51,565,2023-10-24T18:00:00Z,PT60M
19,151,584,2023-10-24T19:00:00Z,PT60M
19,0,288,2023-10-24T20:00:00Z,PT60M
19,41,346,2023-10-24T21:00:00Z,PT60M
18,29,206,2023-10-24T22:00:00Z,PT60M
16,0,32,2023-10-24T23:00:00Z,PT60M
15,0,0,2023-10-25T00:00:00Z,PT60M
15,0,0,2023-10-25T01:00:00Z,PT60M
14,0,0,2023-10-25T02:00:00Z,PT60M
14,0,0,2023-10-25T03:00:00Z,PT60M
13,0,0,2023-10-25T04:00:00Z,PT60M
13,0,0,2023-10-25T05:00:00Z,PT60M
13,0,0,2023-10-25T06:00:00Z,PT60M
12,0,0,2023-10-25T07:00:00Z,PT60M
12,0,0,2023-10-25T08:00:00Z,PT60M
12,0,0,2023-10-25T09:00:00Z,PT60M
11,0,0,2023-10-25T10:00:00Z,PT60M
11,0,0,2023-10-25T11:00:00Z,PT60M
12,38,80,2023-10-25T12:00:00Z,PT60M
14,5,228,2023-10-25T13:00:00Z,PT60M
16,140,435,2023-10-25T14:00:00Z,PT60M
18,347,658,2023-10-25T15:00:00Z,PT60M
19,378,780,2023-10-25T16:00:00Z,PT60M
20,38,557,2023-10-25T17:00:00Z,PT60M
21,42,513,2023-10-25T18:00:00Z,PT60M
20,55,530,2023-10-25T19:00:00Z,PT60M
19,0,397,2023-10-25T20:00:00Z,PT60M
18,0,161,2023-10-25T21:00:00Z,PT60M
16,0,45,2023-10-25T22:00:00Z,PT60M
14,0,12,2023-10-25T23:00:00Z,PT60M
14,0,0,2023-10-26T00:00:00Z,PT60M
14,0,0,2023-10-26T01:00:00Z,PT60M
14,0,0,2023-10-26T02:00:00Z,PT60M
13,0,0,2023-10-26T03:00:00Z,PT60M
13,0,0,2023-10-26T04:00:00Z,PT60M
14,0,0,2023-10-26T05:00:00Z,PT60M
13,0,0,2023-10-26T06:00:00Z,PT60M
13,0,0,2023-10-26T07:00:00Z,PT60M
13,0,0,2023-10-26T08:00:00Z,PT60M
13,0,0,2023-10-26T09:00:00Z,PT60M
13,0,0,2023-10-26T10:00:00Z,PT60M
13,0,0,2023-10-26T11:00:00Z,PT60M
13,42,80,2023-10-26T12:00:00Z,PT60M
13,573,354,2023-10-26T13:00:00Z,PT60M
13,350,487,2023-10-26T14:00:00Z,PT60M
14,5,444,2023-10-26T15:00:00Z,PT60M
15,5,475,2023-10-26T16:00:00Z,PT60M
16,0,329,2023-10-26T17:00:00Z,PT60M
17,0,339,2023-10-26T18:00:00Z,PT60M
17,0,354,2023-10-26T19:00:00Z,PT60M
16,0,233,2023-10-26T20:00:00Z,PT60M
